cell_type_epi_custom	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Stem	FOSL2	0.8792363980308698	0.04142914134268455	0.403	0.414	1
Stem	VCL	0.8842897888828852	0.03953707334155798	0.371	0.385	1
Stem	LUZP1	0.8845495633740029	0.004308591620990121	0.301	0.306	1
Stem	NDFIP2	0.8854368113877178	0.0071805069541120425	0.442	0.452	1
Stem	PBXIP1	0.885911363794189	0.0031660458602154606	0.129	0.127	1
Stem	SLC9A3R2	0.8891398861081365	0.010688375157184349	0.227	0.235	1
Stem	STIM2	0.8949431228223299	-0.0018844450767169507	0.158	0.155	1
Stem	TTC39B	0.895659612290323	-0.005131650486808359	0.25	0.252	1
Stem	CLDN8	0.9000434332280692	0.015617141715033561	0.159	0.163	1
Stem	PIM3	0.9017813810481371	0.06932806461753327	0.49	0.534	1
Stem	HBP1	0.9023920393436751	-0.0020899090647958363	0.212	0.214	1
Stem	TPBG	0.9055656645671271	0.007218772016201941	0.205	0.204	1
Stem	HEXIM1	0.9105217102983423	7.052986905243808e-4	0.435	0.434	1
Stem	CCND3	0.9117119345324897	-0.004556385959896658	0.141	0.143	1
Stem	FAT1	0.9161557210110899	0.027036627989172057	0.517	0.542	1
Stem	MED29	0.9266687795285615	-3.884728111191449e-4	0.196	0.198	1
Stem	TNFRSF11A	0.9274281755494875	0.018184943904633266	0.452	0.465	1
Stem	OPTN	0.9282420932536672	0.015993718635318788	0.247	0.255	1
Stem	NXPE1	0.9318496126935014	0.05227364692151237	0.707	0.738	1
Stem	RAB27A	0.9411622692413405	0.004194277560288645	0.148	0.147	1
Stem	IFI35	0.942038036700102	0.003926960045019218	0.232	0.236	1
Stem	SHROOM3	0.9483388027875532	0.02621527270685675	0.511	0.536	1
Stem	SPRY2	0.9497694178907135	0.023269762477099998	0.318	0.322	1
Stem	PSD4	0.9561714081080681	0.009923585108671112	0.146	0.149	1
Stem	DSG2	0.9640182326481608	0.04024680351111454	0.808	0.856	1
Stem	EIF2AK2	0.9640639859737662	0.016751076217053906	0.348	0.357	1
Stem	MECOM	0.9680058045250627	0.013915970668705535	0.575	0.579	1
Stem	FUT6	0.9721626029769821	0.01239908167051218	0.301	0.306	1
Stem	MTRNR2L12	0.9766772481622473	0.021562555772417336	0.468	0.474	1
Stem	MANF	0.9793514329845441	0.0243398535369444	0.282	0.29	1
Stem	ATM	0.9827568554232521	0.007104312159294773	0.113	0.114	1
Stem	PTPN12	0.9851427184341077	0.006527317734637356	0.242	0.243	1
Stem	SDC4	0.9868448474295471	0.025761860774355383	0.466	0.485	1
Stem	PPP2R5C	0.9914807181653379	0.005258570631579446	0.254	0.255	1
Stem	HELB	0.9940709160928344	0.011573722713908871	0.127	0.128	1
Stem	STYK1	0.9947757517177468	0.0035399728665187202	0.178	0.179	1
Stem	CES3	0.9988952408666482	0.004329471523272788	0.44	0.443	1
Stem	ETNK1	0.9989755849300902	0.014719487553766675	0.395	0.41	1
Stem/TA 3	UGT2B17	3.23018340154407e-57	-0.8251922278857271	0.17	0.649	7.05924280573441e-53
Stem/TA 3	MUC12	2.1868940649338228e-39	0.6627683506900102	0.521	0.147	4.779238289506376e-35
Stem/TA 3	DPEP1	1.6418475738710692e-38	0.4400740672535038	0.321	0.009	3.5880936879378346e-34
Stem/TA 3	LCN2	2.483541835299552e-36	0.76667342269006	0.521	0.157	5.42753232686364e-32
Stem/TA 3	MT1G	5.0646628967145245e-34	-0.7308919606349416	0.302	0.67	1.1068314294479921e-29
Stem/TA 3	HMGCS2	1.0149886551713613e-30	-0.4443839800276417	0.204	0.549	2.218156207011493e-26
Stem/TA 3	MT1E	6.633122801521554e-29	-0.6628506674593443	0.281	0.602	1.4496026570445206e-24
Stem/TA 3	LGALS4	1.496393085830713e-28	-0.5731076433692266	0.623	0.851	3.2702174497744403e-24
Stem/TA 3	TGFBI	5.1608276976510065e-25	0.29235812298667746	0.213	0.004	1.127847285044651e-20
Stem/TA 3	REG1A	8.513800529911446e-25	1.4462341111315902	0.268	0.034	1.8606059678068472e-20
Stem/TA 3	SELENBP1	2.2750731838404564e-24	-0.5186321702206441	0.319	0.604	4.9719449359649335e-20
Stem/TA 3	PIGR	8.3716084799712655e-22	-0.4694280055657991	0.583	0.881	1.8295313172129203e-17
Stem/TA 3	FABP1	1.1907034614126164e-21	-0.6618146109591525	0.375	0.645	2.6021633445711318e-17
Stem/TA 3	MT2A	2.0347839296327533e-21	-0.5340612566622295	0.251	0.53	4.446816799819419e-17
Stem/TA 3	S100P	3.2002365164389203e-21	0.3061007647578464	0.285	0.057	6.993796883025616e-17
Stem/TA 3	EREG	2.864182780593812e-20	0.28672627787483596	0.181	0.006	6.259385048709717e-16
Stem/TA 3	RNF43	6.695951352388578e-20	0.4303111066946953	0.404	0.16	1.4633332085509998e-15
Stem/TA 3	SPINK4	6.82787213347825e-20	0.49052664689364367	0.208	0.021	1.4921631760503367e-15
Stem/TA 3	MT1M	2.3928854498563897e-18	-0.29477023424777704	0.064	0.266	5.229411862116154e-14
Stem/TA 3	PLA2G2A	4.801788648472023e-17	0.7468855568659722	0.374	0.162	1.049382891237076e-12
Stem/TA 3	FOSB	4.88835543260048e-17	-0.5006644751408881	0.426	0.655	1.0683011962405088e-12
Stem/TA 3	PHGR1	5.499140957927405e-17	-0.39013960876601117	0.764	0.87	1.2017822649454551e-12
Stem/TA 3	MLXIPL	7.021972381195405e-17	0.2097724781804041	0.189	0.023	1.5345818441864438e-12
Stem/TA 3	PMEPA1	5.18389578093833e-16	0.3028480219750614	0.268	0.077	1.1328885839662626e-11
Stem/TA 3	ID3	1.2256206140719717e-15	-0.3045733509755827	0.147	0.355	2.678471289992887e-11
Stem/TA 3	C10orf99	3.5288238925818503e-15	-0.3257947057087559	0.234	0.447	7.711891734848376e-11
Stem/TA 3	JUNB	3.060874153763657e-14	-0.5122818126372657	0.511	0.681	6.689234375635096e-10
Stem/TA 3	GAS6-AS1	3.737760182481511e-14	0.19658544604994838	0.14	0.011	8.168501102795095e-10
Stem/TA 3	IFITM3	4.0157530125295547e-14	0.2755047665284446	0.338	0.143	8.7760266335820885e-10
Stem/TA 3	SPIB	4.997105494225365e-14	-0.2949470362219905	0.006	0.117	1.0920674347080112e-9
Stem/TA 3	CA2	6.775605350015696e-14	-0.41288968625039063	0.247	0.46	1.4807407931924304e-9
Stem/TA 3	DUOX2	9.749323211558566e-14	0.1769275009595567	0.132	0.009	2.130617094654009e-9
Stem/TA 3	LCN15	1.5653736287965217e-13	0.22389798363969504	0.109	0	3.4209675283719187e-9
Stem/TA 3	LRP4	8.375897185229272e-13	0.16229391010370664	0.138	0.015	1.8304685708600053e-8
Stem/TA 3	CITED2	8.893320415664073e-13	-0.23204340433947201	0.134	0.319	1.9435462436392264e-8
Stem/TA 3	PCK1	1.0462416124881712e-12	-0.30530274997121765	0.292	0.511	2.2864564199316494e-8
Stem/TA 3	MT1H	1.0552581446507696e-12	-0.27628405249417864	0.047	0.191	2.306161149319792e-8
Stem/TA 3	NKD1	1.0703742798221167e-12	0.17227336535555196	0.123	0.009	2.3391959511232538e-8
Stem/TA 3	ANPEP	1.2006568529604189e-12	-0.2677803106481279	0.049	0.191	2.6239154864596993e-8
Stem/TA 3	JUN	1.2047052335549231e-12	-0.5147336330200214	0.77	0.819	2.632762817410929e-8
Stem/TA 3	S100A11	1.4948168150523171e-12	0.31584676356333474	0.53	0.34	3.266772667615334e-8
Stem/TA 3	CEACAM6	1.8286430213429003e-12	0.23294568501884316	0.196	0.049	3.9963164588427745e-8
Stem/TA 3	KLF4	2.4727307168974227e-12	-0.32321350083026656	0.298	0.502	5.403905708707628e-8
Stem/TA 3	PLEKHA4	2.7084601645552757e-12	0.1314054936318798	0.109	0.004	5.9190688436190995e-8
Stem/TA 3	TLE4	2.756967350890593e-12	-0.26557273837843187	0.179	0.368	6.025076448636302e-8
Stem/TA 3	MT1X	3.5069686048521683e-12	-0.4307608141213259	0.196	0.383	7.664129189043928e-8
Stem/TA 3	BTG1	8.284838417329986e-12	-0.3659021057835541	0.491	0.679	1.810568587723295e-7
Stem/TA 3	CENPJ	2.0047668717765034e-11	0.22128203661640836	0.164	0.036	4.381217521580371e-7
Stem/TA 3	MACC1	2.7595360233663256e-11	0.21605210075312858	0.247	0.091	6.030690025464769e-7
Stem/TA 3	DUSP1	3.2338365551775546e-11	-0.31119954860477234	0.234	0.43	7.067226407685028e-7
Stem/TA 3	TESC	3.767399162523017e-11	0.12552835253217468	0.109	0.009	8.233274129777802e-7
Stem/TA 3	CPNE7	3.930346475050273e-11	0.10552768582550515	0.109	0.009	8.589379186574867e-7
Stem/TA 3	LYZ	7.002729405676595e-11	0.39963762394599833	0.211	0.07	1.530376484316563e-6
Stem/TA 3	BRCA2	7.340460772503327e-11	0.19941296914016654	0.16	0.036	1.6041842972228772e-6
Stem/TA 3	ALDOB	1.0802601574824683e-10	0.13490582005950694	0.106	0.009	2.3608005481621863e-6
Stem/TA 3	ITM2C	1.169041362799926e-10	-0.2279992164210618	0.447	0.649	2.5548229942629587e-6
Stem/TA 3	SPTBN1	1.3588644633545732e-10	0.2229831878232874	0.545	0.353	2.9696623982150844e-6
Stem/TA 3	GPX2	1.3992878794862815e-10	0.3284043824024129	0.647	0.491	3.0580037318293197e-6
Stem/TA 3	FOS	1.420827462087994e-10	-0.5538680585563678	0.575	0.685	3.105076335647102e-6
Stem/TA 3	SLC17A9	1.472022872312784e-10	0.11832997271318842	0.123	0.017	3.2169587851523585e-6
Stem/TA 3	SLC4A4	1.4820085558662227e-10	-0.16744527246002755	0.147	0.319	3.238781497990043e-6
Stem/TA 3	PCCA	1.566116429080103e-10	0.2392296890658342	0.247	0.1	3.422590844111657e-6
Stem/TA 3	ALPK3	2.083913038795227e-10	0.12671576608946244	0.108	0.011	4.554183554983089e-6
Stem/TA 3	SIPA1L2	2.2783346810149606e-10	-0.20042964962718676	0.168	0.336	4.979072611890095e-6
Stem/TA 3	FXYD3	2.3913382883852425e-10	-0.2733160390703372	0.366	0.545	5.226030695437109e-6
Stem/TA 3	SCD	3.0243282980825597e-10	0.14095292679865618	0.147	0.032	6.609367062629626e-6
Stem/TA 3	TFF3	3.187112704676434e-10	0.31752696959572396	0.411	0.247	6.965116104799879e-6
Stem/TA 3	FOXQ1	3.6446181369602237e-10	0.14095292679865618	0.14	0.028	7.964948476512872e-6
Stem/TA 3	AL355922.2	4.84399108865833e-10	-0.12197079636809738	0.023	0.123	1.0586058125153914e-5
Stem/TA 3	MKI67	4.983723299458193e-10	0.315380863071902	0.236	0.091	1.0891428898635935e-5
Stem/TA 3	PPA1	5.110875092580678e-10	0.2072995907052047	0.411	0.236	1.1169306427325814e-5
Stem/TA 3	ENC1	5.518447246972154e-10	0.17653872146869393	0.304	0.14	1.2060014613532945e-5
Stem/TA 3	WDR34	5.554623422395837e-10	0.1600245772589345	0.192	0.062	1.2139074027303862e-5
Stem/TA 3	H3F3B	7.959758089400965e-10	-0.35061205298806053	0.745	0.823	1.739525532857687e-5
Stem/TA 3	PTGDR	8.83923691973278e-10	-0.14329761681677994	0.04	0.151	1.9317268364384017e-5
Stem/TA 3	IER2	1.1887221478454725e-9	-0.38035898959323355	0.543	0.674	2.5978333819014956e-5
Stem/TA 3	PCSK5	1.6569171877183964e-9	-0.16474861807881724	0.074	0.2	3.621026822039784e-5
Stem/TA 3	BCL2	1.6599507691653615e-9	-0.12549668858065513	0.051	0.168	3.627656410933981e-5
Stem/TA 3	THBS1	1.791740241049174e-9	-0.19188821670090442	0.094	0.232	3.915669122788865e-5
Stem/TA 3	ZKSCAN1	2.127577980268143e-9	0.25101134954975357	0.553	0.385	4.649608918077999e-5
Stem/TA 3	CA1	2.6960764471131684e-9	-0.3554851463993346	0.075	0.2	5.892005467521118e-5
Stem/TA 3	ARID3A	2.9675815448327755e-9	0.10299923947214656	0.119	0.021	6.485352708077548e-5
Stem/TA 3	PTMS	2.997054770619557e-9	0.2025015944442726	0.275	0.128	6.54976349571198e-5
Stem/TA 3	DST	3.0827370894180004e-9	0.269267310073369	0.37	0.211	6.737013635214098e-5
Stem/TA 3	MUC2	3.265173319289105e-9	0.3414910677331556	0.2	0.074	7.13570977197441e-5
Stem/TA 3	GALNT6	4.0378211158159336e-9	0.12303999035559253	0.162	0.047	8.824254266504142e-5
Stem/TA 3	APOBR	4.080034346027227e-9	-0.15930102704325705	0.123	0.266	8.916507059807902e-5
Stem/TA 3	TCEA3	4.090348498742069e-9	-0.14615733930586322	0.209	0.383	8.939047609150918e-5
Stem/TA 3	MUC4	4.279819108470572e-9	-0.2167401142790028	0.336	0.513	9.353116679651589e-5
Stem/TA 3	BACE2	4.8909694330723435e-9	0.1694664015161233	0.228	0.094	1.0688724599036299e-4
Stem/TA 3	CENPF	5.2940947762291525e-9	0.24054112644323677	0.232	0.091	1.1569714723971189e-4
Stem/TA 3	NFE2L3	5.591181540080264e-9	0.11398165614075548	0.143	0.036	1.221896813769141e-4
Stem/TA 3	PKIB	6.3555559210755916e-9	-0.12370937800655947	0.055	0.168	1.38894319099186e-4
Stem/TA 3	RNF213	6.705660270526124e-9	0.2623771464449605	0.453	0.287	1.465454995520779e-4
Stem/TA 3	SERPINA1	8.888511580180145e-9	0.10257986433494531	0.102	0.015	1.942495320732569e-4
Stem/TA 3	BHLHE40	1.3022147165171505e-8	0.14609742937184833	0.162	0.051	2.845860041476581e-4
Stem/TA 3	ASCL2	1.7664021463764487e-8	0.12087767914365544	0.155	0.045	3.860295250691091e-4
Stem/TA 3	RASD1	1.8398933305098147e-8	-0.1694964316317909	0.092	0.219	4.020902884496149e-4
Stem/TA 3	LINC01970	2.6504640024982604e-8	-0.12733858747609042	0.036	0.132	5.792324031059698e-4
Stem/TA 3	MET	2.7509084027599628e-8	0.11972603327746	0.17	0.057	6.011835223391623e-4
Stem/TA 3	CXCL1	2.951205998455687e-8	0.18545479992591568	0.109	0.021	6.449565589025059e-4
Stem/TA 3	FAM3D	3.4208851037721085e-8	-0.18591360236576715	0.447	0.634	7.476002305783566e-4
Stem/TA 3	SELENOP	3.5031144317576604e-8	0.17867711630042443	0.134	0.036	7.655706279163191e-4
Stem/TA 3	EIF2S2	4.079350907911725e-8	0.16623482882930174	0.328	0.179	8.915013474150284e-4
Stem/TA 3	MAOA	4.414520507325126e-8	-0.15208619087780842	0.166	0.315	9.647493116708331e-4
Stem/TA 3	KRT8	4.5660507733781703e-8	-0.3219957550410586	0.679	0.749	9.978647360140654e-4
Stem/TA 3	BTG2	5.326919861996631e-8	-0.3413536265764419	0.336	0.479	0.0011641450666407438
Stem/TA 3	JUND	5.577120086527207e-8	-0.3748293576851893	0.542	0.647	0.0012188238237096558
Stem/TA 3	GRINA	5.9054912877014406e-8	0.1270220917159965	0.187	0.07	0.0012905860660142729
Stem/TA 3	CXCL3	5.988769428116416e-8	0.18172239560167397	0.191	0.074	0.0013087856708205615
Stem/TA 3	RPS9	8.540172208348388e-8	-0.30069013306730374	0.638	0.757	0.0018663692344124568
Stem/TA 3	PPP1R15A	8.848839224356187e-8	-0.31048340429496457	0.375	0.517	0.0019338253240908012
Stem/TA 3	PRKDC	9.1865186112006e-8	0.19429520977926715	0.36	0.217	0.002007621777291779
Stem/TA 3	DMBT1	1.0521170409467093e-7	0.41826926844275647	0.257	0.13	0.0022992965812849383
Stem/TA 3	OLFM4	1.07123228746085e-7	0.34621695798699337	0.481	0.313	0.0023410710410169417
Stem/TA 3	PRKAG2	1.106506748603291e-7	-0.15936502499534438	0.149	0.285	0.002418159848397632
Stem/TA 3	ID2	1.1748669836289933e-7	-0.23900551471879217	0.215	0.364	0.002567554306022802
Stem/TA 3	AC007613.1	1.2329592888144392e-7	-0.09213127561438925	0.023	0.102	0.0026945092297750756
Stem/TA 3	IFI27	1.3073617597223417e-7	0.2865684570642564	0.491	0.347	0.0028571083896972056
Stem/TA 3	PDCD4	1.3278179193041324e-7	-0.15720925748460607	0.289	0.462	0.002901813280847251
Stem/TA 3	HEXIM1	1.345842945035617e-7	-0.2803260932259646	0.34	0.494	0.0029412051720808375
Stem/TA 3	DEK	2.1886276867636798e-7	0.2131073100791075	0.404	0.266	0.004783026946653346
Stem/TA 3	FRYL	2.3584278595803226e-7	-0.19557272381636426	0.455	0.594	0.0051541082443268375
Stem/TA 3	GADD45B	2.5257264418898756e-7	-0.1972734343299614	0.143	0.272	0.005519722566106134
Stem/TA 3	NFKBIA	2.894281893548814e-7	-0.17102543338596848	0.206	0.349	0.006325163650161578
Stem/TA 3	NORAD	2.90409075222162e-7	0.18467124655332756	0.434	0.289	0.006346599929905129
Stem/TA 3	OTUD1	2.917118825585363e-7	-0.1017614412415297	0.036	0.121	0.006375071481434252
Stem/TA 3	ZFP36L2	2.9534627930841963e-7	-0.2733878125217075	0.725	0.813	0.006454497588006203
Stem/TA 3	ADH1C	3.550410967958772e-7	-0.12841565759274054	0.111	0.232	0.007759068129377101
Stem/TA 3	VMP1	3.6660500690789503e-7	0.33043324786521544	0.717	0.636	0.008011785820965138
Stem/TA 3	PLCE1	3.9929402165189863e-7	-0.1973489880141147	0.285	0.434	0.008726171549180593
Stem/TA 3	GPRC5A	4.5119802883426775e-7	0.1717660967192388	0.326	0.187	0.009860481722144087
Stem/TA 3	ANKRD37	4.7094564051540523e-7	-0.12014431184206315	0.053	0.147	0.010292046027823666
Stem/TA 3	PDK4	4.903327510055837e-7	-0.1707880446608182	0.121	0.24	0.010715731940476028
Stem/TA 3	LGALS3	5.306439362923824e-7	-0.2528925168531292	0.645	0.728	0.011596692583733725
Stem/TA 3	ACADS	5.924688830076643e-7	-0.1507745777903063	0.175	0.306	0.012947814969249495
Stem/TA 3	MCM7	6.158242712905002e-7	0.131588526486788	0.226	0.109	0.01345822362478259
Stem/TA 3	PPP1R10	6.831766720216031e-7	-0.2264292555758904	0.377	0.515	0.014930142990360114
Stem/TA 3	HOXA11-AS	7.235119700617621e-7	-0.11128685800800221	0.066	0.164	0.01581163059372975
Stem/TA 3	POU3F1	7.260308435748379e-7	-0.10769970679397939	0.04	0.126	0.015866678055484508
Stem/TA 3	GSTP1	8.164771915556994e-7	0.19145068182662983	0.694	0.562	0.017843292544258257
Stem/TA 3	TOP2A	8.17797694593436e-7	0.21334729664101182	0.147	0.053	0.017872150817644948
Stem/TA 3	PHLDA1	8.619470941110674e-7	0.0919144070476535	0.136	0.045	0.018836991794703266
Stem/TA 3	CDCA7	8.865995715465221e-7	0.12115404975251828	0.219	0.104	0.019375747036577694
Stem/TA 3	S100A13	9.42623515633025e-7	0.12142427658825626	0.226	0.111	0.020600094310644128
Stem/TA 3	GPT	9.461401481552896e-7	-0.13991431324306697	0.121	0.236	0.0206769467977857
Stem/TA 3	HLA-A	1.1269382521163015e-6	-0.20943916723380007	0.689	0.783	0.024628108561749653
Stem/TA 3	PLXNA3	1.4318741314795308e-6	0.1096308221918518	0.185	0.081	0.03129217726935367
Stem/TA 3	MUC13	1.4375868080579009e-6	0.18398936550172273	0.396	0.266	0.031417022103297366
Stem/TA 3	PERP	1.4855050845578627e-6	0.21986357961145742	0.364	0.24	0.032464228117927534
Stem/TA 3	CSKMT	1.5626863410697845e-6	-0.12014431184206308	0.066	0.16	0.03415094729773907
Stem/TA 3	MS4A12	1.8621332497182995e-6	-0.11468478963716411	0.034	0.111	0.04069506003934372
Stem/TA 3	MT1F	1.9128715572972323e-6	-0.1287280555334548	0.072	0.168	0.04180389501317371
Stem/TA 3	SLC26A2	2.0916262702519256e-6	-0.14055318347327034	0.085	0.185	0.04571040051008558
Stem/TA 3	CKB	2.2818456916343728e-6	-0.12627303378343657	0.351	0.5	0.049867455744977585
Stem/TA 3	SLC6A6	2.4223481245123988e-6	0.0884004400509938	0.102	0.028	0.05293799591309396
Stem/TA 3	SOX9	2.455805830607777e-6	0.1335618898823132	0.413	0.266	0.05366918062210236
Stem/TA 3	MYADM	2.5302522172289995e-6	-0.14570480882159847	0.121	0.232	0.055296131955322556
Stem/TA 3	DACH1	2.6291827467642127e-6	0.08465010080395001	0.102	0.028	0.057458159747785106
Stem/TA 3	SOCS3	2.8148621723103782e-6	-0.10608432627376455	0.06	0.151	0.061515997913671
Stem/TA 3	IQGAP2	2.8674789260591844e-6	-0.13661914904556827	0.109	0.217	0.06266588445009741
Stem/TA 3	HMGB1	3.6380676079168004e-6	0.24832846742053083	0.687	0.587	0.07950632950341376
Stem/TA 3	MLPH	3.66798603519066e-6	0.10018968514559759	0.143	0.055	0.08016016681305668
Stem/TA 3	SMTN	3.8122759492837156e-6	0.07958679884740338	0.104	0.03	0.08331347859564632
Stem/TA 3	NXPE4	3.920146669443161e-6	-0.12855950876734779	0.208	0.34	0.08567088531401083
Stem/TA 3	AREG	3.9849874395169025e-6	0.21212391371965977	0.289	0.17	0.08708791550320238
Stem/TA 3	HSPA1A	4.252585288454375e-6	-0.478902306844203	0.358	0.472	0.09293599889388192
Stem/TA 3	Z93241.1	4.437475035649453e-6	-0.1381333496781366	0.109	0.213	0.09697657942908314
Stem/TA 3	FAM107B	4.53669422335116e-6	-0.11842165853061695	0.081	0.177	0.09914491555711626
Stem/TA 3	ADGRG1	5.362837014811224e-6	0.10756893516221169	0.204	0.1	0.1171994401216845
Stem/TA 3	HMGCS1	5.399223863345117e-6	0.12033853554845544	0.206	0.102	0.1179946383095442
Stem/TA 3	KRT19	5.708642771711118e-6	0.2184485517823097	0.662	0.534	0.12475667913297478
Stem/TA 3	POMP	5.74118610704743e-6	0.16228840472357398	0.306	0.189	0.12546788118341454
Stem/TA 3	KCNQ1OT1	5.929927795238358e-6	0.2621537369845669	0.506	0.37	0.12959264203713908
Stem/TA 3	TTC3	5.96131529367948e-6	0.17718931006193928	0.47	0.34	0.13027858442807136
Stem/TA 3	ADIRF	6.944486254250557e-6	-0.21159375903227234	0.155	0.257	0.15176480260039169
Stem/TA 3	DNAJC10	7.632521897457157e-6	0.10261231743210936	0.191	0.091	0.1668011335470287
Stem/TA 3	TIMP1	7.648923500163194e-6	0.09011661364113291	0.128	0.047	0.16715957417256644
Stem/TA 3	CA12	7.796376879081846e-6	-0.14608433285067896	0.249	0.377	0.17038202031545466
Stem/TA 3	FCGRT	7.968673272168711e-6	-0.15880338499181368	0.243	0.362	0.174147385689975
Stem/TA 3	CDC42EP5	8.075557047861429e-6	-0.14287256291961942	0.383	0.53	0.17648322372396366
Stem/TA 3	PRRC2B	8.59171174651857e-6	0.14086951352755636	0.302	0.185	0.18776326850841685
Stem/TA 3	GOLGA8B	1.175121906331849e-5	0.11096740912132338	0.14	0.057	0.2568111414097623
Stem/TA 3	GAPDH	1.237580384577419e-5	0.19484321129998494	0.857	0.819	0.27046081724554916
Stem/TA 3	TTYH3	1.2589988279093826e-5	0.0825486290008557	0.128	0.049	0.2751416038513165
Stem/TA 3	CKAP5	1.2711006247833401e-5	0.10927869495698972	0.16	0.072	0.27778633054015117
Stem/TA 3	ISG20	1.2856225838936946e-5	-0.10192887195072198	0.038	0.109	0.280959959484128
Stem/TA 3	RSBN1	1.309847308204916e-5	-0.11361900320714063	0.138	0.245	0.28625403073510236
Stem/TA 3	RPL6	1.3111286822733614e-5	-0.22687609956941146	0.734	0.794	0.2865340622240204
Stem/TA 3	NR4A2	1.3256833153633029e-5	-0.18196174286527378	0.134	0.24	0.2897148317394962
Stem/TA 3	UGDH	1.3795429063670534e-5	-0.1265239188061022	0.142	0.247	0.3014853067574559
Stem/TA 3	TMSB10	1.4136285231291971e-5	-0.28870274866400214	0.975	0.957	0.30893437744465474
Stem/TA 3	SH3PXD2A	1.4656864180347624e-5	0.10453651879103297	0.192	0.096	0.320311109797317
Stem/TA 3	SERTAD1	1.6337879615083333e-5	-0.13014439517664655	0.1	0.194	0.35704802110803113
Stem/TA 3	CDKN1C	1.8200740167664452e-5	-0.08763503327676875	0.075	0.164	0.3977589756241389
Stem/TA 3	TRABD2A	1.825928995620315e-5	-0.116923697142021	0.155	0.262	0.39903852270286366
Stem/TA 3	SLPI	1.9185952226054643e-5	0.10887584796113144	0.153	0.068	0.41928979994819815
Stem/TA 3	FDFT1	1.9302091094382887e-5	0.10602496038868339	0.211	0.113	0.4218278987766436
Stem/TA 3	AL355075.4	2.067136267059668e-5	-0.12184066509024154	0.079	0.166	0.45175195980321986
Stem/TA 3	CCDC167	2.21696694745109e-5	0.07700231431404798	0.119	0.045	0.48449595669596124
Stem/TA 3	PDE3A	2.3458553746161878e-5	-0.08028396254885424	0.055	0.132	0.5126632335686216
Stem/TA 3	EPHB3	2.418299719417339e-5	0.09514726418946123	0.183	0.089	0.5284952206814653
Stem/TA 3	PKP4	2.4431246934509296e-5	0.08524251788288748	0.138	0.057	0.5339204705067662
Stem/TA 3	SI	2.466176513826181e-5	0.11103141116941086	0.126	0.051	0.5389582153315736
Stem/TA 3	CLDN3	2.5612260201604242e-5	-0.2400580989099257	0.568	0.634	0.5597303344458591
Stem/TA 3	BSG	2.5855265465025097e-5	-0.18029607250198565	0.43	0.536	0.5650409714726584
Stem/TA 3	DKC1	2.693987093465836e-5	0.12383332637498848	0.219	0.121	0.5887439394060238
