cell_type_str	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Endothelial	ACVRL1	7.150168284606283e-80	0.47890218940320717	0.608	0.243	1.556806140607326e-75
Endothelial	JUP	2.608627085617605e-83	0.47441014751514254	0.456	0.131	5.679763753515211e-79
Endothelial	TBCD	1.032183326453328e-114	0.4733797720602127	0.498	0.112	2.2473727566868308e-110
Endothelial	RFLNB	7.235273872627943e-56	0.4731028697611782	0.453	0.177	1.575336180287282e-51
Endothelial	CTSH	1.8522787818693588e-59	0.47050669138561857	0.495	0.189	4.0329665917641546e-55
Endothelial	MGAT4A	2.66410206034062e-167	0.46742603352270023	0.414	0.029	5.800549415979632e-163
Endothelial	GBP4	1.6091496976919075e-73	0.46699388642905304	0.503	0.171	3.50360163678459e-69
Endothelial	MACF1	1.0368177810941001e-53	0.46498312744074366	0.778	0.529	2.257463354776184e-49
Endothelial	SEMA6A	4.533750556124512e-150	0.4625420189302749	0.403	0.036	9.8713350858499e-146
Endothelial	RDX	2.37285377102912e-53	0.46160158208974855	0.618	0.338	5.166414515661703e-49
Endothelial	PXDN	6.849120808392706e-18	0.4611713317375772	0.557	0.406	1.491259073611344e-13
Endothelial	DDIT4	5.6695918114375535e-36	0.45894636855531257	0.659	0.427	1.2344402251042986e-31
Endothelial	GMFG	1.3725768528482438e-81	0.45855349386056404	0.517	0.163	2.9885115817064812e-77
Endothelial	YES1	5.020800182388691e-81	0.4582545922546539	0.56	0.206	1.0931788237114897e-76
Endothelial	DOC2B	5.639323362482647e-199	0.45493125268672524	0.387	0.007	1.2278498757133467e-194
Endothelial	ARHGAP31	1.941882517441717e-160	0.4536193919082476	0.492	0.063	4.2280608052258507e-156
Endothelial	MCTP1	1.2956746720414895e-172	0.4510274385637659	0.41	0.025	2.8210724634359353e-168
Endothelial	TMTC1	1.4865732305370957e-56	0.4509582824299353	0.469	0.188	3.2367158948484185e-52
Endothelial	S100A10	7.375453503929655e-61	0.4496746136172314	0.958	0.679	1.6058574914106038e-56
Endothelial	RASGRP3	4.0819547047749333e-190	0.4482927193412284	0.379	0.009	8.887639978706462e-186
Endothelial	TNFRSF1B	1.2666114101678099e-121	0.4465132872935077	0.439	0.071	2.7577930233583726e-117
Endothelial	CSF2RB	6.643211098247485e-159	0.4456869225563871	0.341	0.013	1.446426352421425e-154
Endothelial	NOTCH1	1.3217408035641616e-97	0.445033774559449	0.538	0.154	2.877826251600249e-93
Endothelial	CTNND1	3.917409147223781e-71	0.444311151150956	0.632	0.292	8.529374936250339e-67
Endothelial	RPS6KA2	7.822811614659206e-111	0.4425293446506351	0.536	0.134	1.703260772859749e-106
Endothelial	PARVB	6.631292709585153e-132	0.44041660339645883	0.48	0.082	1.4438313616579754e-127
Endothelial	PITPNC1	1.2610734917419234e-109	0.4400771182742567	0.469	0.1	2.7457353135696897e-105
Endothelial	LPCAT2	1.6691514436480719e-139	0.4383107480295069	0.407	0.044	3.634243438254947e-135
Endothelial	SDCBP	6.131798252868436e-41	0.4378151940573133	0.726	0.529	1.3350764335970446e-36
Endothelial	FAM43A	9.200764400394897e-80	0.43690286428452174	0.481	0.145	2.0032824328979808e-75
Endothelial	RGS3	6.411766824939908e-46	0.4337210397225231	0.417	0.166	1.3960339907941662e-41
Endothelial	CTNNAL1	1.2042516243571949e-48	0.43354949469859094	0.475	0.207	2.6220170617129206e-44
Endothelial	PLPP1	1.0068244502239991e-10	0.4334635049143004	0.632	0.54	2.1921588754727134e-6
Endothelial	TXNIP	2.041177753459691e-13	0.4332040395555521	0.855	0.842	4.444256322607785e-9
Endothelial	LAMA5	2.0123848001503314e-87	0.43319405344520723	0.536	0.167	4.381565425367317e-83
Endothelial	SH3BGRL3	7.641168985110419e-59	0.43307084000599316	0.869	0.632	1.6637117231280916e-54
Endothelial	PDE2A	2.493902164734838e-173	0.4323790097069884	0.377	0.016	5.429973183277163e-169
Endothelial	MYL12B	4.7851046315865896e-43	0.43125341730799227	0.953	0.881	1.0418608314353482e-38
Endothelial	CCDC69	6.333693815614367e-101	0.42971574591138406	0.426	0.086	1.3790351544737163e-96
Endothelial	DLL4	3.0505518877428554e-161	0.4274766592523619	0.316	0.005	6.641966625182519e-157
Endothelial	ARHGAP18	1.566828831139963e-38	0.42664139639096177	0.437	0.206	3.4114564140410413e-34
Endothelial	SH2D3C	1.2894171297594104e-183	0.4264077805105911	0.431	0.026	2.8074479166251642e-179
Endothelial	TMEM204	6.551215455791883e-48	0.4258682358321476	0.577	0.302	1.4263961411895667e-43
Endothelial	DYSF	4.419169825176413e-158	0.4236734314554213	0.357	0.017	9.621858460356604e-154
Endothelial	TMCC3	5.200975109265155e-150	0.422263569610936	0.393	0.033	1.1324083105403021e-145
Endothelial	TMSB4X	9.964622423980802e-44	0.42035783020362727	0.998	0.992	2.16959724037334e-39
Endothelial	XAF1	1.2012053745995811e-51	0.41880510944967975	0.64	0.328	2.6153844621156677e-47
Endothelial	TGFBR3	2.874387297042324e-42	0.41768604625585776	0.484	0.227	6.258403461850252e-38
Endothelial	FMNL3	3.852645826530189e-79	0.4149141518524424	0.428	0.117	8.388365758104181e-75
Endothelial	WNK1	7.47917583068581e-55	0.4139955008315562	0.627	0.339	1.6284409536152214e-50
Endothelial	GPR146	2.1460522349628854e-170	0.41396881967405497	0.368	0.014	4.6725995311846906e-166
Endothelial	FRMD4B	1.4479717056081234e-139	0.4137355991456217	0.381	0.034	3.1526687946205674e-135
Endothelial	OCIAD2	4.156691555513195e-109	0.4136094668989873	0.357	0.047	9.05036452381888e-105
Endothelial	IFI16	3.591865327821029e-45	0.4131540119320204	0.814	0.604	7.820568378264726e-41
Endothelial	MYO10	2.0232609604503889e-63	0.41309201120052047	0.429	0.139	4.405246089188632e-59
Endothelial	ARGLU1	1.1691257042550992e-46	0.4118511466814754	0.858	0.667	2.5455373958746274e-42
Endothelial	SPTLC2	1.115580354213879e-93	0.41138783197060197	0.45	0.108	2.4289531052298785e-89
Endothelial	ARAP3	5.3884795057579e-200	0.41128467173194394	0.425	0.016	1.1732336427886675e-195
Endothelial	KLF7	3.4532387925065444e-63	0.40817303405411254	0.53	0.215	7.518736822924499e-59
Endothelial	CNOT6L	6.343716519352068e-68	0.40576337073061264	0.546	0.213	1.3812173977585258e-63
Endothelial	FRYL	2.6141274439331767e-76	0.4050823578156181	0.52	0.179	5.691739683675705e-72
Endothelial	GNAQ	1.1415213259896386e-52	0.404682434110882	0.638	0.356	2.48543438307724e-48
Endothelial	IGFBP4	7.501300873723139e-52	0.40442294027633285	0.931	0.706	1.633258239235739e-47
Endothelial	SAT1	0.001314796986049557	0.4034994271904735	0.686	0.625	1
Endothelial	FAM241A	1.3992936562982385e-122	0.40260438685105926	0.546	0.122	3.0466820778581548e-118
Endothelial	EXOC6	3.009459929985864e-117	0.4015030504146693	0.366	0.044	6.552497105558223e-113
Endothelial	COTL1	2.688297640136657e-44	0.4000637736326992	0.406	0.162	5.853230451869543e-40
Endothelial	CLIC2	4.48727883261184e-92	0.3996959995246557	0.497	0.134	9.770152202245759e-88
Endothelial	CYTH1	8.792665721681239e-95	0.398458196461631	0.44	0.101	1.914427107581656e-90
Endothelial	ASAP1	1.3062984824473436e-56	0.3984536484004625	0.653	0.341	2.844203685832601e-52
Endothelial	ABI3	2.2607836706794165e-170	0.397056327995815	0.365	0.014	4.922404286170294e-166
Endothelial	NPR1	2.520181182437227e-156	0.3964544467787491	0.379	0.024	5.487190488520574e-152
Endothelial	PON2	6.526392416035918e-57	0.39594315734422075	0.536	0.244	1.4209914207435004e-52
Endothelial	TCN2	1.223079936870916e-95	0.395169281536607	0.406	0.082	2.6630119465490457e-91
Endothelial	CD200	5.288630839782316e-102	0.39484825772392784	0.324	0.04	1.1514935927458036e-97
Endothelial	ABL2	9.81430751694398e-58	0.39465306552049845	0.52	0.211	2.1368691756642127e-53
Endothelial	LINC01235	2.191066472005123e-110	0.394083008160577	0.206	0.001	4.770609029496755e-106
Endothelial	LYL1	2.4851172645975616e-171	0.3924760177160106	0.376	0.016	5.410845820208271e-167
Endothelial	GATA2	2.139080429745064e-174	0.39225079043333877	0.351	0.008	4.657419819683927e-170
Endothelial	SEMA3G	9.663548023755114e-75	0.39032307391639093	0.17	0.007	2.104044311212201e-70
Endothelial	F8	5.392360173711536e-102	0.39000382002571643	0.27	0.022	1.1740785806222127e-97
Endothelial	ELMO1	1.7973027020731145e-159	0.38761173154146655	0.406	0.031	3.913267173223793e-155
Endothelial	SSFA2	2.4855246298747835e-61	0.38688485078154133	0.541	0.224	5.411732776626366e-57
Endothelial	RHOC	1.3304119498114195e-35	0.3865670604042861	0.803	0.628	2.8967059383244036e-31
Endothelial	RPS6KA3	3.526114888771957e-61	0.38505216753902594	0.505	0.202	7.677409947323182e-57
Endothelial	TNFAIP8L1	2.902863840093935e-107	0.38496506331877145	0.357	0.049	6.320405439036525e-103
Endothelial	TMEM173	9.288791160063e-53	0.38285842776669066	0.583	0.295	2.022448499280517e-48
Endothelial	MCAM	6.552368328271957e-57	0.3820065577614439	0.731	0.33	1.426647156114653e-52
Endothelial	HIP1	5.987625464636621e-68	0.3817047614779716	0.533	0.201	1.3036856924153314e-63
Endothelial	LHX6	7.294346449265701e-154	0.38044577479404745	0.286	0.002	1.5881980523986212e-149
Endothelial	SHROOM4	3.2053130026567985e-145	0.3803178027700526	0.376	0.03	6.978928000684647e-141
Endothelial	MEF2C	3.9142459471916406e-74	0.3790952742856505	0.638	0.245	8.522487700820359e-70
Endothelial	CAV2	5.445592468747773e-53	0.37904776348307756	0.734	0.411	1.1856688482204527e-48
Endothelial	EPHA4	3.0837468912915383e-134	0.37851976153004696	0.333	0.022	6.7142421064090665e-130
Endothelial	WARS	1.1153114916555899e-33	0.37828213310988573	0.577	0.336	2.4283677107817158e-29
Endothelial	ABCG1	8.625318146511415e-122	0.3779253185991103	0.371	0.043	1.8779905200399306e-117
Endothelial	CPE	0.874351217020141	0.3758612530390416	0.266	0.294	1
Endothelial	ORAI1	1.919707328147046e-100	0.37430919368749777	0.456	0.101	4.179778765574563e-96
Endothelial	SPTAN1	2.430540762149181e-46	0.3726841252693059	0.599	0.323	5.292016401427412e-42
Endothelial	PPA1	3.918655665738867e-23	0.37168114650085893	0.676	0.517	8.532088981013235e-19
Endothelial	HEY1	3.735004232364551e-50	0.3713260210379608	0.269	0.066	8.132224715127337e-46
Endothelial	BTNL9	9.680253491610376e-105	0.3707421946113085	0.198	0.001	2.107681592728327e-100
Endothelial	LYVE1	8.056675840971147e-50	0.37055420838040637	0.134	0.01	1.7541800308546478e-45
Endothelial	CX3CL1	6.37571355800319e-50	0.37053817670180933	0.303	0.084	1.3881841129840344e-45
Endothelial	SULF2	1.673567103395529e-63	0.3701097501926309	0.638	0.275	3.6438576542230852e-59
Endothelial	PLCB1	1.1918338527520322e-90	0.3680481513258482	0.376	0.072	2.5949798475969998e-86
Endothelial	CDH13	1.6003896911023606e-30	0.36743010681499816	0.294	0.117	3.4845284744371697e-26
Endothelial	TLL1	1.038718586394567e-118	0.36653343418985107	0.241	0.005	2.2616019781568907e-114
Endothelial	ARHGEF3	3.48127797335515e-111	0.364332530770864	0.373	0.052	7.579786531386168e-107
Endothelial	PIK3C2B	7.299124870417529e-109	0.3638478633512734	0.335	0.039	1.5892384580360085e-104
Endothelial	NDST1	4.190513118754083e-70	0.3634926098983871	0.393	0.109	9.124004213463266e-66
Endothelial	CTTNBP2NL	3.1456860724232014e-75	0.3630529706103238	0.448	0.132	6.849102285487037e-71
Endothelial	LRRC8A	7.872556629390352e-60	0.3614966954157275	0.502	0.202	1.7140917549171614e-55
Endothelial	TNFRSF10D	2.4440048800245006e-78	0.3611233430970764	0.366	0.08	5.321331825277345e-74
Endothelial	ADAMTS6	1.8961783284154593e-36	0.3607893376171567	0.302	0.108	4.1285490744589795e-32
Endothelial	PEA15	7.20475898962389e-43	0.36025650985188434	0.583	0.327	1.5686921748108096e-38
Endothelial	IGFBP2	1.0878805685361614e-66	0.3599947880015695	0.489	0.158	2.368642361873784e-62
Endothelial	RASAL2	1.6632396772013688e-49	0.3582943496450511	0.536	0.249	3.6213717491705405e-45
Endothelial	POMP	1.897854666267527e-27	0.3559506250793766	0.796	0.671	4.1321989648642864e-23
Endothelial	MYO6	1.8144631368820795e-42	0.3547756832462416	0.505	0.253	3.950630587933352e-38
Endothelial	IFI44L	1.6395334664582488e-54	0.35473348822423156	0.305	0.077	3.569756216519545e-50
Endothelial	SIPA1L2	1.6341762500651715e-48	0.354647393022645	0.343	0.109	3.558091949266898e-44
Endothelial	ASRGL1	2.0289005596928695e-142	0.3536371439910584	0.299	0.009	4.417525188619285e-138
Endothelial	CTNNA1	1.9637160718753185e-43	0.3533708353955777	0.717	0.465	4.2755990032941306e-39
Endothelial	SH2B3	1.687783245932718e-82	0.35194896682103516	0.395	0.09	3.674810461369307e-78
Endothelial	ATP8B1	6.789587689438863e-72	0.3512617197286657	0.39	0.102	1.4782969276215235e-67
Endothelial	CCDC50	1.705699306718791e-36	0.35109479962383683	0.648	0.424	3.713819100518824e-32
Endothelial	PLCB4	6.468543651573701e-66	0.34815850477825283	0.362	0.093	1.408396009257142e-61
Endothelial	ITPRIP	7.915521534455133e-50	0.3476050921273962	0.39	0.141	1.723446503696916e-45
Endothelial	PTPN12	7.98785929506033e-49	0.34755092254125053	0.676	0.389	1.7391966043134856e-44
Endothelial	PREX1	2.186037020326976e-74	0.3468247362944442	0.308	0.057	4.759658404357924e-70
Endothelial	HBEGF	1.1492181192280403e-45	0.34550570543016584	0.34	0.113	2.502192610995212e-41
Endothelial	CDK17	4.78940144053368e-76	0.3454283850314777	0.418	0.112	1.0427963756473982e-71
Endothelial	YWHAB	8.072119474497468e-42	0.3448708900996098	0.884	0.779	1.7575425731823338e-37
Endothelial	FAM84B	4.290526234881953e-146	0.3448555288306737	0.303	0.008	9.341762771208477e-142
Endothelial	TMEM273	1.3406683718979118e-123	0.34258246339480114	0.333	0.028	2.919037246133323e-119
Endothelial	SLC2A3	8.906046175021671e-32	0.3416902646120077	0.549	0.321	1.9391134336874684e-27
Endothelial	FOXC1	1.0897549489969535e-73	0.34112429149551593	0.398	0.1	2.3727234504510665e-69
Endothelial	PLSCR1	8.057176729857754e-43	0.3410875706656212	0.508	0.245	1.7542890893919288e-38
Endothelial	TINAGL1	3.4524239382128894e-63	0.3409708452736022	0.616	0.23	7.516962640670924e-59
Endothelial	EFNB1	9.510178207401598e-48	0.3404700082067781	0.357	0.123	2.07065110109755e-43
Endothelial	MYO5C	1.010449624641766e-161	0.33905515645639017	0.333	0.009	2.200051967732517e-157
Endothelial	LTC4S	1.0780269649101076e-80	0.33683651863815195	0.269	0.035	2.347188110698777e-76
Endothelial	DPYSL2	5.200654908939417e-42	0.3356972940432591	0.676	0.415	1.1323385933233793e-37
Endothelial	PTPN14	2.8176011297058627e-49	0.33556666671444957	0.437	0.173	6.134762939708575e-45
Endothelial	ARRDC3	1.4953045574484583e-7	0.3354450347652502	0.533	0.46	0.003255726612932528
Endothelial	ADM5	4.936556269802114e-112	0.33488828734997506	0.236	0.007	1.0748363966240144e-107
Endothelial	LIPA	2.3362624173884108e-67	0.3339372690454636	0.475	0.163	5.086744161379787e-63
Endothelial	RBP5	6.139714113876294e-49	0.3333507931621356	0.285	0.075	1.3367999540142855e-44
Endothelial	KIAA1671	2.6590218135039485e-101	0.33281560449536063	0.344	0.048	5.789488194542147e-97
Endothelial	RAB13	1.5809527128669888e-27	0.33252682748665596	0.778	0.63	3.4422083417252945e-23
Endothelial	FDPS	3.648719792910531e-38	0.3318433092974582	0.495	0.258	7.9443576051041e-34
Endothelial	HIF1A	5.475245149439701e-29	0.33014186121426214	0.681	0.472	1.1921251263875061e-24
Endothelial	MADCAM1	3.8729925000051413e-44	0.3295700703222294	0.113	0.008	8.432666570261195e-40
Endothelial	DLC1	4.924039693618296e-27	0.3279380600553854	0.607	0.41	1.0721111624915115e-22
Endothelial	DGKE	2.9436744370764613e-93	0.32708702909612647	0.346	0.055	6.40926235184658e-89
Endothelial	HPCAL1	3.649113034763052e-78	0.3258348837375665	0.371	0.083	7.945213810589593e-74
Endothelial	ZEB1	5.428248586142131e-36	0.32573510375737924	0.667	0.417	1.1818925646607262e-31
Endothelial	RAC1	2.591723086319108e-34	0.3252095245571347	0.918	0.84	5.642958675842594e-30
Endothelial	FOXP1	1.5518736552120242e-17	0.32494031465353945	0.675	0.548	3.37889450949314e-13
Endothelial	SESN3	1.3211256311782196e-15	0.3248666097462765	0.358	0.228	2.8764868367643375e-11
Endothelial	SPCS3	2.9287248549686156e-37	0.3221804880154173	0.635	0.4	6.376712626723166e-33
Endothelial	C1orf115	3.4962755652531393e-125	0.3208454196898992	0.303	0.018	7.61244078822566e-121
Endothelial	VSIR	4.760698198122017e-30	0.31875199374098284	0.423	0.219	1.0365468186771067e-25
Endothelial	FAM171A1	4.885528573853326e-66	0.31826952902621475	0.319	0.071	1.0637261363850847e-61
Endothelial	CYSLTR1	8.303746349428834e-98	0.31588490187322743	0.286	0.029	1.80797469266114e-93
Endothelial	SELENOW	1.7247001171049784e-23	0.3150016544939389	0.829	0.709	3.7551895649726694e-19
Endothelial	AL583785.1	1.8938824786107315e-115	0.314388855280749	0.231	0.004	4.123550320679146e-111
Endothelial	ARHGAP23	1.1825985235662008e-67	0.3143216761535338	0.417	0.123	2.574871765360689e-63
Endothelial	ICA1	1.6389674974174629e-143	0.3142812304417847	0.318	0.013	3.568523932127042e-139
Endothelial	MIER2	2.6696912889175156e-93	0.3142095042130028	0.322	0.045	5.812718843360107e-89
Endothelial	DDX21	4.441937613410264e-28	0.3132364289693699	0.607	0.397	9.671430765678167e-24
Endothelial	RNF125	1.0049672497785853e-120	0.31125508232680454	0.291	0.017	2.1881151929429138e-116
Endothelial	KIAA1147	3.158131495453001e-64	0.30988234627349603	0.313	0.07	6.87619970504982e-60
Endothelial	CFAP20	1.895935184150447e-36	0.3077053458164922	0.406	0.185	4.128019676450768e-32
Endothelial	PTMA	2.035151118341197e-31	0.3075490357228259	0.994	0.98	4.431134529964288e-27
Endothelial	MEOX1	1.1304735539149071e-114	0.3072869948411243	0.239	0.006	2.4613800689389273e-110
Endothelial	ACTG1	1.4103912948570055e-11	0.30727492906100684	0.981	0.97	3.070844966292158e-7
Endothelial	MYO5A	6.132210116892969e-73	0.3069722272258266	0.365	0.084	1.3351661087511062e-68
Endothelial	APBB2	1.1407203059889768e-56	0.30647777491103917	0.442	0.158	2.483690322229799e-52
Endothelial	TPST2	6.792945933110784e-68	0.30639011471755107	0.371	0.095	1.479028118016211e-63
Endothelial	CLU	1.1058072587141885e-4	0.30512933224260386	0.365	0.294	1
Endothelial	CDA	8.576256551185564e-116	0.3048390224628193	0.3	0.022	1.867308338889633e-111
Endothelial	MYRIP	3.4621444159166684e-123	0.304783512651446	0.248	0.005	7.538127036775362e-119
Endothelial	JAK1	9.63599468246601e-22	0.3042228380320021	0.753	0.621	2.0980451222133245e-17
Endothelial	APLP2	2.8819483843197902e-30	0.3034868226760645	0.77	0.574	6.274866217179479e-26
Endothelial	RCAN1	2.5808041218797912e-33	0.30201229461246704	0.261	0.088	5.619184814568869e-29
Endothelial	LAPTM4B	8.113315496442828e-33	0.30186977485972516	0.5	0.284	1.7665121830404969e-28
Endothelial	ACTR2	1.446238722075799e-32	0.29880977109659146	0.756	0.534	3.148895569575637e-28
Endothelial	GJA5	1.879433017855482e-29	0.2966610359267909	0.108	0.016	4.0920895097767405e-25
Endothelial	VASH1	5.6677418254461675e-92	0.29644322025864184	0.333	0.051	1.234037427654394e-87
Endothelial	ST6GAL1	1.4722077563376295e-95	0.2952020518593375	0.286	0.03	3.205437947873921e-91
Endothelial	HOXD8	6.057030591124863e-54	0.295008651121663	0.371	0.117	1.3187972706056165e-49
Endothelial	SLC6A6	6.926126469521606e-12	0.29371644723753654	0.222	0.122	1.5080255162089393e-7
Endothelial	UACA	3.902374865568467e-42	0.29352929897546387	0.668	0.385	8.496640794802223e-38
Endothelial	SNCG	6.604286313557282e-73	0.2932820234209249	0.487	0.139	1.437951259050827e-68
Endothelial	LRRC32	5.790588683983814e-26	0.2909075969435164	0.476	0.274	1.2607848741637959e-21
Endothelial	NEURL1B	4.800341724658942e-27	0.29008054458124133	0.368	0.18	1.0451784037099915e-22
Endothelial	EPB41L3	2.758680450326325e-58	0.2899853838345383	0.281	0.061	6.006474944495507e-54
Endothelial	PARP14	1.6348297852946656e-27	0.28940471960334213	0.602	0.39	3.5595148915220756e-23
Endothelial	PGM2L1	6.248640410495896e-38	0.28925547329691137	0.324	0.118	1.3605164765772714e-33
Endothelial	PTPRE	1.0377978324409752e-49	0.28858790684200386	0.382	0.127	2.2595972205737353e-45
Endothelial	FYN	8.290321744752817e-43	0.28845090152263264	0.45	0.193	1.8050517534850307e-38
Endothelial	ELF1	8.339079129256202e-34	0.2883750010681744	0.527	0.293	1.815667698812953e-29
Endothelial	GRN	2.400624377799172e-26	0.28789309548987774	0.764	0.573	5.226879457782137e-22
Endothelial	MAP4K4	3.99996707578374e-23	0.28651206066140783	0.564	0.368	8.709128314103937e-19
Endothelial	ST8SIA4	1.372150399456466e-68	0.28614040815222197	0.288	0.052	2.9875830647365633e-64
Endothelial	TFF3	8.03744234818711e-15	0.28551771951081034	0.214	0.101	1.7499923224707796e-10
Endothelial	TNS2	1.6310614646876434e-33	0.2852080496327216	0.572	0.338	3.551310127064406e-29
Endothelial	TCIM	1.703506065022128e-23	0.2850340190202977	0.58	0.373	3.7090437553726793e-19
