cell_type_imm	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Monocyte	ACP5	0	1.146622796971628	0.548	0.109	0
Monocyte	KLF4	0	1.1455386962177692	0.694	0.069	0
Monocyte	CAPG	0	1.1443071643799125	0.621	0.128	0
Monocyte	CXCL10	0	1.138947938277181	0.118	0.01	0
Monocyte	ASAH1	0	1.1353445444928747	0.674	0.091	0
Monocyte	VIM	0	1.1264663671596749	0.966	0.835	0
Monocyte	CCL3L1	0	1.1227137608920972	0.312	0.013	0
Monocyte	CTSH	0	1.1216419073899828	0.773	0.172	0
Monocyte	CD83	0	1.1169688400507725	0.805	0.227	0
Monocyte	HBEGF	0	1.096733263988954	0.614	0.047	0
Monocyte	CCL4L2	0	1.0940641326667147	0.363	0.062	0
Monocyte	CSTB	0	1.0918126844381955	0.799	0.368	0
Monocyte	SRGN	0	1.083169921604752	0.995	0.885	0
Monocyte	CTSC	0	1.0822311234449256	0.693	0.186	0
Monocyte	OLR1	0	1.0819039061911075	0.475	0.002	0
Monocyte	SERPINA1	0	1.0752781522658716	0.629	0.01	0
Monocyte	NEAT1	0	1.0742447377559645	0.997	0.964	0
Monocyte	RAB31	0	1.064504478863334	0.746	0.028	0
Monocyte	APLP2	0	1.0584435623953397	0.764	0.097	0
Monocyte	RAC1	0	1.0455318438987222	0.89	0.322	0
Monocyte	IL1RN	0	1.0434979783182097	0.388	0.004	0
Monocyte	S100A10	0	1.0412467469765616	0.868	0.488	0
Monocyte	CD63	0	1.0377124486664084	0.905	0.656	0
Monocyte	IGSF6	0	1.0376711735248862	0.624	0.008	0
Monocyte	GSN	0	1.023406973576153	0.636	0.046	0
Monocyte	SAMHD1	0	1.0120868439212496	0.75	0.133	0
Monocyte	PPT1	0	1.0111350791048168	0.751	0.095	0
Monocyte	HIF1A	0	1.0088745294615404	0.763	0.192	0
Monocyte	SDCBP	0	1.0081544945371816	0.86	0.282	0
Monocyte	BASP1	0	1.0080010607099512	0.68	0.228	0
Monocyte	CSF1R	0	1.005942715090159	0.64	0.001	0
Monocyte	LGALS3	0	0.9997268486026807	0.729	0.324	0
Monocyte	STAB1	0	0.9989925318556311	0.503	0.004	0
Monocyte	HLA-DQA2	0	0.9979761979560479	0.529	0.128	0
Monocyte	MS4A4A	0	0.9965895949605923	0.526	0.001	0
Monocyte	LIPA	0	0.9956691278733898	0.534	0.056	0
Monocyte	ETS2	0	0.9939633303140241	0.666	0.042	0
Monocyte	CCL20	7.562783849692533e-259	0.9827418651661239	0.251	0.075	1.6527707825118062e-254
Monocyte	SPI1	0	0.9711678810732796	0.733	0.036	0
Monocyte	S100A6	0	0.9647372375858174	0.894	0.679	0
Monocyte	TMSB10	0	0.9560464275462683	0.998	0.951	0
Monocyte	PPIF	0	0.9543956762641914	0.604	0.116	0
Monocyte	RGS2	0	0.9470935061312356	0.822	0.415	0
Monocyte	VAMP8	0	0.946017544049881	0.832	0.354	0
Monocyte	PLA2G7	0	0.938073725347271	0.452	0.001	0
Monocyte	LCP1	0	0.9373316402627117	0.898	0.396	0
Monocyte	ITM2B	0	0.9355098071051664	0.891	0.534	0
Monocyte	H2AFY	0	0.9337350508258027	0.796	0.165	0
Monocyte	ATP1B3	0	0.9335325828613835	0.803	0.358	0
Monocyte	TIMP2	0	0.9316131598648023	0.677	0.102	0
Monocyte	TNFAIP2	0	0.9313024624368134	0.615	0.034	0
Monocyte	TMEM176A	0	0.9295877095966647	0.541	0.016	0
Monocyte	HLA-DMA	0	0.9280561047390273	0.698	0.115	0
Monocyte	CXCL16	0	0.9249008607035238	0.643	0.023	0
Monocyte	ICAM1	0	0.9223959064954141	0.642	0.127	0
Monocyte	ACTR2	0	0.9212988500587275	0.881	0.385	0
Monocyte	YBX3	0	0.9197359778763777	0.7	0.121	0
Monocyte	GNAI2	0	0.9133854635052844	0.902	0.443	0
Monocyte	LIMS1	0	0.9053128160640806	0.762	0.243	0
Monocyte	RNASE6	0	0.9017433924447473	0.648	0.052	0
Monocyte	CFD	0	0.9013558732877556	0.512	0.016	0
Monocyte	PLXDC2	0	0.8990396526710844	0.644	0.006	0
Monocyte	RNF130	0	0.8981698136387098	0.707	0.031	0
Monocyte	NCF2	0	0.897589285841783	0.644	0.007	0
Monocyte	C1orf162	0	0.887329358709454	0.657	0.054	0
Monocyte	TPP1	0	0.8864303903359633	0.747	0.113	0
Monocyte	EFHD2	0	0.8847372633491655	0.784	0.204	0
Monocyte	FPR3	0	0.8825098682709501	0.54	0.001	0
Monocyte	IFITM3	0	0.8797277903819718	0.523	0.028	0
Monocyte	CD81	0	0.8749361139049995	0.725	0.456	0
Monocyte	CLEC7A	0	0.8708347191503947	0.664	0.015	0
Monocyte	RTN4	0	0.8648184007099301	0.82	0.209	0
Monocyte	SLC16A10	0	0.8631237251464191	0.355	0.012	0
Monocyte	ATP6V1F	0	0.8547184275214893	0.746	0.263	0
Monocyte	LYN	0	0.8516995298130143	0.726	0.104	0
Monocyte	CD163	0	0.851444919385653	0.497	0.001	0
Monocyte	VEGFA	0	0.8462264356548741	0.507	0.063	0
Monocyte	PTPRE	0	0.8437134084916005	0.658	0.075	0
Monocyte	TUBA1B	0	0.843411427935247	0.802	0.451	0
Monocyte	HMOX1	0	0.8412985924952803	0.427	0.016	0
Monocyte	NFKBIA	0	0.8401417986682453	0.87	0.686	0
Monocyte	GSTO1	0	0.8377526802929234	0.705	0.194	0
Monocyte	ATP6AP2	0	0.8366531698888724	0.716	0.214	0
Monocyte	CAP1	0	0.8348741319396774	0.834	0.314	0
Monocyte	PKM	0	0.8343605751693913	0.763	0.238	0
Monocyte	NR4A3	0	0.831303730056856	0.63	0.214	0
Monocyte	JAML	0	0.8239896499399835	0.555	0.09	0
Monocyte	ACSL1	0	0.819396710750236	0.491	0.022	0
Monocyte	IFNGR1	0	0.8191261258087332	0.709	0.126	0
Monocyte	SLCO2B1	0	0.81824302222975	0.429	0.003	0
Monocyte	LAMP1	0	0.8174247756350188	0.647	0.162	0
Monocyte	GRINA	0	0.8154127247998517	0.674	0.083	0
Monocyte	TXN	0	0.8031605198143114	0.748	0.473	0
Monocyte	FPR1	0	0.8019047741858416	0.479	0.002	0
Monocyte	FUCA1	0	0.7975215491783679	0.367	0.043	0
Monocyte	CD86	0	0.7934427503031131	0.605	0.026	0
Monocyte	SLC2A3	0	0.7919548051701458	0.664	0.284	0
Monocyte	CLEC10A	0	0.7916767675625328	0.357	0.001	0
Monocyte	ALDH2	0	0.781964650149769	0.587	0.049	0
Monocyte	PMP22	0	0.7790607014555292	0.458	0.009	0
Monocyte	MS4A7	0	0.7788829844422608	0.503	0.004	0
Monocyte	MFSD1	0	0.7785396447199806	0.62	0.062	0
Monocyte	CD93	0	0.7775221321320093	0.521	0.002	0
Monocyte	ENO1	0	0.7753198642609633	0.852	0.401	0
Monocyte	ATF3	0	0.7749008980059024	0.629	0.18	0
Monocyte	A2M	0	0.7735253047099652	0.347	0.006	0
Monocyte	C3AR1	0	0.770861687938737	0.556	0.023	0
Monocyte	ARPC3	0	0.7696301493782232	0.928	0.617	0
Monocyte	SERPINB1	0	0.7678219758298656	0.648	0.155	0
Monocyte	CMTM6	0	0.7657293939900314	0.828	0.279	0
Monocyte	PYCARD	0	0.7650504358948116	0.695	0.163	0
Monocyte	TUBB	0	0.7616645138818923	0.629	0.201	0
Monocyte	GAPDH	0	0.7597110428616425	0.962	0.837	0
Monocyte	LGALS2	0	0.7589287389650347	0.37	0.006	0
Monocyte	YWHAH	0	0.757399606384387	0.551	0.13	0
Monocyte	PNRC1	0	0.7562977736244731	0.902	0.673	0
Monocyte	SERPINB9	0	0.7552343335864611	0.658	0.259	0
Monocyte	MT2A	2.385070069588767e-100	0.7534212724263939	0.421	0.262	5.212332130079291e-96
Monocyte	TNFSF13B	0	0.7527262301569347	0.607	0.057	0
Monocyte	ZFAND5	0	0.752108299530597	0.807	0.425	0
Monocyte	CD4	0	0.7503165065435454	0.656	0.098	0
Monocyte	ALOX5AP	0	0.7459198217246947	0.517	0.243	0
Monocyte	ABCA1	0	0.7454958173074919	0.507	0.047	0
Monocyte	FAM49B	0	0.7434721225749605	0.743	0.212	0
Monocyte	MGAT1	0	0.7431888423787028	0.686	0.191	0
Monocyte	VSIG4	0	0.7420675941565177	0.376	0.001	0
Monocyte	RGS10	0	0.740797052988984	0.743	0.262	0
Monocyte	TNFRSF1B	0	0.7392388941589094	0.736	0.2	0
Monocyte	TSPO	0	0.7391674601619898	0.706	0.31	0
Monocyte	ACTG1	0	0.7363167618945947	0.984	0.837	0
Monocyte	CST3	0	0.735991894183327	0.535	0.01	0
Monocyte	LAP3	0	0.7354930812476741	0.623	0.158	0
Monocyte	THBD	0	0.7352752933439402	0.382	0.001	0
Monocyte	GBP1	0	0.7323043411532814	0.398	0.096	0
Monocyte	CXCL1	0	0.7304986873761433	0.164	0.007	0
Monocyte	RASSF4	0	0.7300573059263058	0.521	0.007	0
Monocyte	SLC8A1	0	0.7251192931908402	0.564	0.007	0
Monocyte	NCOA4	0	0.7228760404080643	0.649	0.102	0
Monocyte	RILPL2	0	0.7202090736677274	0.654	0.169	0
Monocyte	YBX1	0	0.7197494129994275	0.921	0.723	0
Monocyte	FBP1	0	0.7167257465379404	0.36	0.051	0
Monocyte	GK	0	0.7165394754621104	0.511	0.056	0
Monocyte	ATOX1	0	0.7162947090942494	0.645	0.227	0
Monocyte	IER5	0	0.7162082270967081	0.754	0.393	0
Monocyte	NFKB1	0	0.7134394489254962	0.605	0.193	0
Monocyte	GNS	0	0.7105499771701764	0.597	0.047	0
Monocyte	ARL4C	0	0.7079773832878142	0.653	0.322	0
Monocyte	NFKBIZ	0	0.706918205321225	0.694	0.34	0
Monocyte	GSTP1	0	0.7062674624814593	0.873	0.582	0
Monocyte	ZFP36L1	0	0.705566705295139	0.805	0.42	0
Monocyte	LILRB2	0	0.7045058101597365	0.516	0.001	0
Monocyte	NINJ1	0	0.7044360962720395	0.559	0.076	0
Monocyte	SDS	0	0.703626781439772	0.281	0.001	0
Monocyte	CD9	0	0.7034077168040993	0.448	0.137	0
Monocyte	PRDX1	0	0.701857702446143	0.786	0.588	0
Monocyte	PLIN2	0	0.6984066444545725	0.501	0.151	0
Monocyte	PFN1	0	0.6981912200625737	0.944	0.615	0
Monocyte	DNASE1L3	0	0.6967987820041518	0.178	0.005	0
Monocyte	CD300E	0	0.6862155990396361	0.307	0.001	0
Monocyte	LCP2	0	0.6839471240593658	0.629	0.183	0
Monocyte	ARRB2	0	0.681439404574842	0.674	0.101	0
Monocyte	SNX10	0	0.6775211849973021	0.56	0.064	0
Monocyte	EMILIN2	0	0.6741544862192453	0.575	0.018	0
Monocyte	ABL2	0	0.6714834000381928	0.422	0.047	0
Monocyte	SH3BGRL3	0	0.671091857372005	0.942	0.659	0
Monocyte	TKT	0	0.671087699231746	0.631	0.152	0
Monocyte	TPM3	0	0.6700603908966717	0.82	0.379	0
Monocyte	OGFRL1	0	0.6697814640468586	0.588	0.07	0
Monocyte	FAM49A	0	0.6693883108144771	0.612	0.105	0
Monocyte	CCL4	0	0.6690436851601607	0.505	0.194	0
Monocyte	NLRP3	0	0.6642233126844399	0.365	0.012	0
Monocyte	CCDC88A	0	0.6636014316181983	0.595	0.089	0
Monocyte	CTSA	0	0.6631263385603915	0.555	0.127	0
Monocyte	DMXL2	0	0.6626098142324559	0.51	0.008	0
Monocyte	DBI	0	0.6609386141281444	0.788	0.414	0
Monocyte	S100B	0	0.6605285952591119	0.178	0.003	0
Monocyte	PLSCR1	0	0.6604686574108348	0.587	0.048	0
Monocyte	METRNL	0	0.6588957357414469	0.636	0.137	0
Monocyte	NR4A2	0	0.6574098309680954	0.826	0.547	0
Monocyte	PGK1	0	0.653670810860017	0.808	0.369	0
Monocyte	DUSP1	0	0.6530834849238276	0.954	0.836	0
Monocyte	ARPC2	0	0.6530535643991431	0.933	0.703	0
Monocyte	AP1S2	0	0.6466472679655764	0.57	0.097	0
Monocyte	SLC7A7	0	0.6451983981129487	0.529	0.04	0
Monocyte	MOB1A	0	0.6410582071265345	0.763	0.283	0
Monocyte	GM2A	0	0.6389639261338451	0.469	0.059	0
Monocyte	NUPR1	0	0.637800761907843	0.178	0.009	0
Monocyte	ADM	0	0.636843656414255	0.336	0.029	0
Monocyte	IL13RA1	0	0.6364872156558817	0.553	0.016	0
Monocyte	VSIR	0	0.6354259095784843	0.64	0.196	0
Monocyte	ADAP2	0	0.6321004918816994	0.461	0.011	0
Monocyte	ARL5B	0	0.6315066341543358	0.523	0.175	0
Monocyte	PDK4	0	0.6310875643679785	0.273	0.007	0
Monocyte	GNAQ	0	0.6304696361150781	0.574	0.05	0
Monocyte	VMP1	0	0.630059695758875	0.749	0.341	0
Monocyte	RNF144B	0	0.6282188586837311	0.484	0.019	0
Monocyte	SIRPA	0	0.62701861310838	0.53	0.007	0
Monocyte	SLC25A5	0	0.6262069875690167	0.801	0.464	0
Monocyte	CD44	0	0.6260720047577756	0.767	0.476	0
Monocyte	CSTA	0	0.6250303069282326	0.468	0.001	0
Monocyte	RBM47	0	0.6227650576848017	0.55	0.057	0
Monocyte	ACTR3	0	0.6225089517450185	0.806	0.406	0
Monocyte	FNIP2	0	0.621644295449245	0.47	0.025	0
Monocyte	S100A4	6.013413411170987e-294	0.6202797113279255	0.799	0.509	1.3141713668773075e-289
Monocyte	BLVRB	0	0.6196784558338466	0.525	0.077	0
Monocyte	SAMSN1	0	0.6194523807166118	0.65	0.322	0
Monocyte	GNB4	0	0.6162695784340724	0.488	0.012	0
Monocyte	S100A12	0	0.6156264906185036	0.166	0.001	0
Monocyte	CLEC4E	0	0.61534190370319	0.37	0.001	0
Monocyte	INSIG1	0	0.6131550235431289	0.48	0.139	0
Monocyte	HES1	0	0.6127165001422576	0.302	0.06	0
Monocyte	ADA2	0	0.6101720317532524	0.625	0.187	0
Monocyte	PLXNC1	0	0.6068366325141279	0.536	0.075	0
Monocyte	TPM4	0	0.6060025443447113	0.709	0.312	0
Monocyte	AOAH	0	0.6038041049827866	0.517	0.044	0
Monocyte	POMP	0	0.6031360411191984	0.786	0.413	0
Monocyte	IRAK3	0	0.6021309669418213	0.482	0.012	0
Monocyte	PPA1	2.1796698265401093e-201	0.6006469929561494	0.542	0.321	4.763450438920755e-197
Monocyte	ITGAX	0	0.6004344312172128	0.479	0.008	0
Monocyte	HCK	0	0.6000233498108362	0.514	0.004	0
Monocyte	SH2B3	0	0.5989616102607297	0.546	0.04	0
Monocyte	TTYH3	0	0.5989213614338221	0.464	0.015	0
Monocyte	PHACTR1	0	0.5968320048013456	0.504	0.065	0
Monocyte	ARHGAP18	0	0.5963829958423372	0.552	0.145	0
Monocyte	SNX3	0	0.5962719210219025	0.711	0.301	0
Monocyte	STX11	0	0.5943978783470499	0.512	0.103	0
Monocyte	LGALS9	0	0.5940742892852672	0.557	0.048	0
Monocyte	IRF8	0	0.5930201429907764	0.499	0.085	0
Monocyte	SKAP2	0	0.5918775941466186	0.631	0.125	0
Monocyte	REL	0	0.5899486283746904	0.831	0.442	0
Monocyte	RAB32	0	0.5896455503126836	0.507	0.015	0
Monocyte	CCL2	0	0.5882652263504871	0.136	0.004	0
Monocyte	TMSB4X	0	0.5865973869988848	1	0.954	0
Monocyte	HSPA1A	2.0205013465032546e-256	0.5846601255263484	0.868	0.595	4.415603642648213e-252
Monocyte	PLAU	0	0.5839964984359683	0.335	0.005	0
Monocyte	SLC15A3	0	0.5830465361923487	0.486	0.014	0
Monocyte	ATP2B1	0	0.5820395707631811	0.646	0.276	0
Monocyte	MARCH1	0	0.5816010432836399	0.527	0.047	0
Monocyte	LRP1	0	0.5815698161175732	0.466	0.009	0
Monocyte	FOSL2	0	0.5798402519146445	0.641	0.243	0
Monocyte	QKI	0	0.5791506191762132	0.63	0.166	0
Monocyte	SOCS3	0	0.5779903700777201	0.714	0.386	0
Monocyte	SH3BGRL	0	0.5775511399334501	0.759	0.331	0
Monocyte	PLAUR	0	0.5765304253228879	0.462	0.011	0
Monocyte	CTSB	0	0.5764054841023322	0.433	0.015	0
Monocyte	WSB1	0	0.5759926370903826	0.804	0.389	0
Monocyte	KYNU	0	0.5759172118633665	0.461	0.017	0
Monocyte	IVNS1ABP	0	0.5749545514764574	0.611	0.256	0
Monocyte	PEA15	0	0.5748465990944855	0.513	0.055	0
Monocyte	HCLS1	0	0.5737588457830081	0.743	0.316	0
Monocyte	RHOG	0	0.5736474284535632	0.652	0.17	0
Monocyte	AKR1B1	0	0.5735036646770768	0.478	0.124	0
Monocyte	CYFIP1	0	0.5734235638776636	0.485	0.028	0
Monocyte	CFLAR	0	0.5682786740741039	0.71	0.37	0
Monocyte	TNFAIP3	4.561898672108993e-235	0.5673553378648064	0.81	0.544	9.969573358026993e-231
Monocyte	LILRB4	0	0.5671952839776567	0.419	0.011	0
Monocyte	RHOB	0	0.567020541418049	0.487	0.208	0
Monocyte	BID	0	0.5644904259493871	0.521	0.106	0
Monocyte	ARPC5	0	0.5623710001336086	0.612	0.163	0
Monocyte	UCP2	0	0.5595810896164228	0.604	0.219	0
Monocyte	MARCO	0	0.5591118531454549	0.153	0	0
Monocyte	KDM6B	0	0.5579572065475692	0.741	0.428	0
Monocyte	LSP1	9.472777345243258e-301	0.5577292699300956	0.668	0.399	2.0701807610294615e-296
Monocyte	SCPEP1	0	0.557556189304806	0.524	0.125	0
Monocyte	GNA13	0	0.5572444038531799	0.588	0.132	0
Monocyte	NABP1	0	0.5569745026154742	0.644	0.28	0
Monocyte	F13A1	0	0.5569517226393041	0.25	0.001	0
Monocyte	AQP9	0	0.5561689556984395	0.294	0.001	0
Monocyte	IRS2	0	0.553144218220089	0.542	0.157	0
Monocyte	C1orf54	0	0.5526196210691398	0.341	0.005	0
Monocyte	NRP1	0	0.5522320186538671	0.329	0.002	0
Monocyte	CD300A	0	0.5518094813413841	0.469	0.038	0
Monocyte	PLBD1	0	0.5502053474606764	0.446	0.01	0
Monocyte	ACTN1	0	0.5501174724560282	0.45	0.02	0
Monocyte	ADGRE2	0	0.5500716360526247	0.431	0.009	0
Monocyte	RAB20	0	0.5451649266042541	0.46	0.009	0
Monocyte	TET2	0	0.5448666785598729	0.483	0.065	0
Monocyte	VASP	0	0.5447792781601284	0.596	0.178	0
Monocyte	CD84	0	0.542572107709125	0.486	0.107	0
Monocyte	TNFAIP6	0	0.5425399432602885	0.183	0.003	0
Monocyte	PLTP	0	0.5424783912190004	0.268	0.032	0
Monocyte	ATP13A3	0	0.5378685840646518	0.484	0.071	0
Monocyte	LAIR1	0	0.5361827372393559	0.474	0.042	0
Monocyte	AXL	0	0.5351702000501527	0.318	0.002	0
Monocyte	PLAC8	6.2273137518210195e-158	0.5350759377813387	0.292	0.129	1.3609171473229656e-153
Monocyte	FCER1G	0	0.534802531349974	0.459	0.012	0
Monocyte	MCL1	0	0.5344360025947021	0.951	0.767	0
Monocyte	CD36	0	0.5319235231308451	0.364	0.001	0
Monocyte	TBXAS1	0	0.5299754603460577	0.506	0.033	0
Monocyte	WARS	0	0.5298639696476882	0.449	0.115	0
Monocyte	SOD2	0	0.5298042233188368	0.406	0.023	0
Monocyte	CD53	0	0.5287942882924008	0.823	0.445	0
Monocyte	ALCAM	0	0.5284439061716597	0.434	0.065	0
Monocyte	GRASP	0	0.5279377829355812	0.447	0.1	0
Monocyte	MMP19	0	0.5266309830407907	0.281	0.004	0
Monocyte	IL18	0	0.526115879748906	0.428	0.015	0
Monocyte	BAG3	1.0335153723447971e-307	0.5247078998887208	0.368	0.127	2.2586444947223197e-303
Monocyte	NFIL3	0	0.5239195666333918	0.475	0.097	0
Monocyte	PRNP	0	0.523290825426123	0.529	0.159	0
Monocyte	SIGLEC10	0	0.5209766139948611	0.412	0.015	0
Monocyte	LY86	0	0.5206452723058983	0.495	0.045	0
Monocyte	OTUD1	0	0.520008846924137	0.45	0.13	0
Monocyte	MTPN	0	0.5163011467437818	0.69	0.262	0
Monocyte	ITPR2	0	0.5141767186143907	0.527	0.165	0
Monocyte	DAB2	0	0.5103569037676056	0.34	0.003	0
Monocyte	LAPTM4A	0	0.5098116249833204	0.686	0.276	0
Monocyte	ATP2B1-AS1	0	0.5083669574219456	0.444	0.144	0
Monocyte	SH3BP5	0	0.507139289713999	0.521	0.155	0
Monocyte	PIK3AP1	0	0.5062223828890366	0.481	0.046	0
Monocyte	SLC43A2	0	0.5061276345360716	0.456	0.044	0
Monocyte	DPYSL2	0	0.505870401342603	0.458	0.02	0
Monocyte	UPP1	0	0.5043684189169463	0.483	0.106	0
Monocyte	EPB41L3	0	0.5040613038032109	0.435	0.002	0
Monocyte	FOS	2.4747403528847485e-151	0.5021926365403053	0.917	0.848	5.40829756719433e-147
Monocyte	FABP5	0	0.5016173665515999	0.373	0.088	0
Monocyte	ADAMDEC1	0	0.49974769735285696	0.231	0.007	0
Monocyte	HLA-DOA	0	0.49813047438235364	0.421	0.028	0
Monocyte	OSM	0	0.4966299355142195	0.312	0.03	0
Monocyte	SOX4	0	0.4943470881495988	0.314	0.086	0
Monocyte	HSPB1	3.409553418184387e-181	0.4936130088247792	0.46	0.233	7.451238040100159e-177
Monocyte	FOLR2	0	0.49346106172759047	0.203	0.011	0
Monocyte	BMP2K	0	0.4902755782732875	0.432	0.052	0
Monocyte	CDKN1A	1.3659896288164428e-301	0.4899836044923399	0.587	0.298	2.985233734815454e-297
Monocyte	GPCPD1	0	0.48782243873077935	0.516	0.148	0
Monocyte	THEMIS2	0	0.4859457830947078	0.541	0.131	0
Monocyte	FYB1	0	0.48533372382470374	0.782	0.359	0
Monocyte	CD302	0	0.483544266305758	0.429	0.011	0
Monocyte	MAP3K2	0	0.48159178947679243	0.611	0.235	0
Monocyte	TNF	1.6334887952957253e-224	0.4811561435483889	0.31	0.114	3.569826413239278e-220
Monocyte	RIPK2	0	0.4811532855299214	0.436	0.071	0
Monocyte	MXD1	0	0.4810177226446348	0.44	0.076	0
Monocyte	FCGR2B	0	0.48032854791748864	0.318	0.074	0
Monocyte	HNRNPU	8.124391784977808e-307	0.479220122850201	0.747	0.438	1.77550458068905e-302
Monocyte	BCAT1	0	0.4783841567218946	0.379	0.012	0
Monocyte	NCKAP1L	0	0.4768504711313982	0.58	0.172	0
Monocyte	ZYX	0	0.47580121459178343	0.495	0.075	0
Monocyte	CNPY3	0	0.47530382833006857	0.572	0.153	0
Monocyte	RBPJ	0	0.4725218782605527	0.64	0.22	0
Monocyte	IL1A	0	0.47212194531780016	0.207	0.003	0
Monocyte	MSN	0	0.47202964668821523	0.767	0.377	0
Monocyte	LILRB3	0	0.4710709937095292	0.421	0.008	0
Monocyte	DUSP6	0	0.4690237597231425	0.35	0.086	0
Monocyte	PTAFR	0	0.46839432180668483	0.404	0.006	0
Monocyte	BHLHE40	0	0.4681262615359145	0.46	0.11	0
Monocyte	PSMA7	0	0.4680606364551786	0.845	0.564	0
Monocyte	RAP2B	0	0.4679018151249035	0.502	0.118	0
Monocyte	MPP1	0	0.46744606275492906	0.403	0.021	0
Monocyte	FGR	0	0.4672073194907249	0.38	0.012	0
Monocyte	GPR34	0	0.46623947981959635	0.31	0.021	0
Monocyte	FLNA	0	0.46540614346637776	0.529	0.182	0
Monocyte	TFEC	0	0.4652731264923995	0.413	0.012	0
Monocyte	SYK	0	0.4648650639443436	0.512	0.095	0
Monocyte	AP1B1	0	0.4634910266507495	0.422	0.056	0
Monocyte	SNX2	0	0.46326294487867686	0.556	0.164	0
Monocyte	TMEM123	0	0.46323628060433003	0.671	0.286	0
Monocyte	LPCAT2	0	0.4625236685146301	0.411	0.008	0
Monocyte	CFP	0	0.46098075047560483	0.312	0.004	0
Monocyte	ENPP2	0	0.4603706256696398	0.264	0.005	0
Monocyte	FERMT3	0	0.45960211450297017	0.565	0.16	0
Monocyte	SAP30	0	0.45912689499727877	0.395	0.085	0
Monocyte	ADAM9	0	0.4585799968943383	0.38	0.011	0
Monocyte	HAVCR2	0	0.45679668936104006	0.419	0.034	0
Monocyte	ZFP36	1.3837255711629785e-213	0.4545783575820834	0.886	0.725	3.023993863219573e-209
Monocyte	VMO1	0	0.45437358007818457	0.25	0.002	0
Monocyte	PTMS	0	0.45401737449423774	0.433	0.095	0
Monocyte	PTEN	0	0.4532498568807043	0.491	0.121	0
Monocyte	IL4I1	0	0.452439873463295	0.284	0.025	0
Monocyte	ITGAM	0	0.451691282201952	0.382	0.01	0
Monocyte	PDIA3	8.910892885225214e-292	0.45163352071823104	0.745	0.468	1.9473865311371184e-287
Monocyte	ANXA1	0	0.4510547157791278	0.752	0.274	0
Monocyte	TREM2	0	0.44976155470662343	0.222	0	0
Monocyte	LDHA	6.446373502818872e-269	0.4493503980538378	0.74	0.441	1.4087904653060361e-264
Monocyte	UBE2D1	0	0.4489018857176482	0.481	0.09	0
Monocyte	TLN1	0	0.4473786325022417	0.693	0.324	0
Monocyte	PAPSS2	0	0.4471823805934115	0.339	0.01	0
Monocyte	PTPN12	0	0.4426818542119237	0.443	0.055	0
Monocyte	LHFPL2	0	0.4415116049515807	0.306	0.009	0
Monocyte	PILRA	0	0.43983097563376794	0.377	0.002	0
Monocyte	DAPK1	0	0.4394939781931044	0.382	0.012	0
Monocyte	RASSF2	0	0.4385417797186787	0.465	0.081	0
Monocyte	TLR2	0	0.4382815580583044	0.369	0.001	0
Monocyte	ZNF267	0	0.43674867679264817	0.477	0.126	0
Monocyte	GLIPR1	0	0.43597115824342525	0.702	0.32	0
Monocyte	SGPL1	0	0.43378472123807016	0.364	0.032	0
Monocyte	CCR1	0	0.4334699831927126	0.344	0.009	0
Monocyte	PIM3	0	0.42966599976029923	0.513	0.218	0
Monocyte	TSPAN4	0	0.4281949324031235	0.335	0.024	0
Monocyte	PABPC1	6.858604378710399e-279	0.428133750449761	0.669	0.367	1.4988794009233706e-274
Monocyte	MSR1	0	0.42749502930053074	0.277	0.001	0
Monocyte	MAFF	0	0.42744163469047375	0.454	0.142	0
Monocyte	LY96	0	0.42735656282052753	0.543	0.203	0
Monocyte	HSPH1	3.532214357133809e-201	0.4244972433029033	0.661	0.394	7.719301256080226e-197
Monocyte	SOAT1	0	0.4244017021091537	0.423	0.06	0
Monocyte	MYO1F	0	0.4232929950236851	0.464	0.061	0
Monocyte	FCER1A	0	0.42237198988795255	0.141	0.007	0
Monocyte	PECAM1	0	0.42213598852936796	0.456	0.105	0
Monocyte	TNFRSF1A	0	0.4215915995815068	0.412	0.027	0
Monocyte	ZFYVE16	0	0.42093327391156893	0.416	0.07	0
Monocyte	LTA4H	0	0.41870359693947	0.396	0.096	0
Monocyte	SHTN1	0	0.41690941401170506	0.357	0.005	0
Monocyte	SLC20A1	0	0.41664575830946365	0.425	0.098	0
Monocyte	CHD1	4.023256110444242e-305	0.415398545700513	0.586	0.28	8.792423903764846e-301
Monocyte	MAT2A	0	0.4142955077486143	0.596	0.283	0
Monocyte	EIF4A3	2.6006487898450204e-212	0.41340879855097423	0.619	0.363	5.683457865327308e-208
Monocyte	EMP3	1.9855207337686574e-178	0.41313347351453167	0.707	0.497	4.339157011578024e-174
Monocyte	CPPED1	0	0.41161281201523825	0.395	0.022	0
Monocyte	TACC1	0	0.4113028817407607	0.533	0.167	0
Monocyte	DNAJA4	0	0.4096007650210842	0.284	0.074	0
Monocyte	ZFHX3	0	0.40747936019353437	0.36	0.016	0
Monocyte	ALOX5	0	0.4065327505986378	0.423	0.055	0
Monocyte	SLC25A37	0	0.4049556215136403	0.275	0.037	0
